Year,Jurisdiction,Category,Stream,Fate,Tonnes
2019,Vic,Glass,MSW,Disposal,153589.72381372086
2019,Vic,Glass,MSW,Recycling,575140.659934
2019,Vic,Glass,Total,Disposal,202719.36176798638
2019,Vic,Glass,Total,Recycling,601433.24
2019,Vic,Hazardous wastes,C&D,Disposal,1898938.7955447894
2019,Vic,Hazardous wastes,C&D,Energy recovery,0.0
2019,Vic,Hazardous wastes,C&D,Recycling,668770.0537775655
2019,Vic,Hazardous wastes,C&I,Disposal,1344507.524266906
2019,Vic,Hazardous wastes,C&I,Energy recovery,198360.87519593502
2019,Vic,Hazardous wastes,C&I,Recycling,1616079.1840689653
2019,Vic,Hazardous wastes,Total,Disposal,3243446.3198116953
2019,Vic,Hazardous wastes,Total,Energy recovery,198360.87519593502
2019,Vic,Hazardous wastes,Total,Recycling,2284849.237846531
2019,Vic,Metals,C&D,Disposal,21173.82495950467
2019,Vic,Metals,C&D,Recycling,298912.145487
2019,Vic,Metals,C&I,Disposal,93719.2868343862
2019,Vic,Metals,C&I,Recycling,1552050.928301
2019,Vic,Metals,MSW,Disposal,61346.76839652333
2019,Vic,Metals,MSW,Recycling,735622.276724
2019,Vic,Metals,Total,Disposal,176239.88019041423
2019,Vic,Metals,Total,Recycling,2586585.3505120003
2019,Vic,Organics,C&D,Disposal,275926.17531050707
2019,Vic,Organics,C&D,Energy recovery,28293.278830034455
2019,Vic,Organics,C&D,Recycling,207407.13721000002
2019,Vic,Organics,C&I,Disposal,1177992.4935571828
2019,Vic,Organics,C&I,Energy recovery,328985.2306262016
2019,Vic,Organics,C&I,Recycling,643267.581838
2019,Vic,Organics,MSW,Disposal,1184037.427582711
2019,Vic,Organics,MSW,Energy recovery,594724.728849907
2019,Vic,Organics,MSW,Recycling,1318376.755652
2019,Vic,Organics,Total,Disposal,2637956.0964504005
2019,Vic,Organics,Total,Energy recovery,952003.2383061431
2019,Vic,Organics,Total,Recycling,2169051.4747
2019,Vic,Paper & cardboard,C&D,Disposal,6620.901149375442
2019,Vic,Paper & cardboard,C&D,Energy recovery,1917.835688983218
2019,Vic,Paper & cardboard,C&D,Recycling,28041.278956
2019,Vic,Paper & cardboard,C&I,Disposal,278785.9899635776
2019,Vic,Paper & cardboard,C&I,Energy recovery,80754.22198247167
2019,Vic,Paper & cardboard,C&I,Recycling,1716231.1904840001
2019,Vic,Paper & cardboard,MSW,Disposal,205021.12450943296
2019,Vic,Paper & cardboard,MSW,Energy recovery,59387.207376861865
2019,Vic,Paper & cardboard,MSW,Recycling,215748.502959
2019,Vic,Paper & cardboard,Total,Disposal,490428.01562238595
2019,Vic,Paper & cardboard,Total,Energy recovery,142059.26504831674
2019,Vic,Paper & cardboard,Total,Recycling,1960020.972399
2019,Vic,Plastics,C&D,Disposal,19149.38042824834
2019,Vic,Plastics,C&D,Recycling,3638.493567630072
2019,Vic,Plastics,C&I,Disposal,297507.5996336243
2019,Vic,Plastics,C&I,Recycling,166818.15859081387
2019,Vic,Plastics,MSW,Disposal,239632.4352770406
2019,Vic,Plastics,MSW,Recycling,110268.68478838445
2019,Vic,Plastics,Total,Disposal,556289.4153389132
2019,Vic,Plastics,Total,Recycling,280725.3369468284
2019,Vic,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,8733.878122883114
2019,Vic,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,2596.8705255997697
2019,Vic,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2019,Vic,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,100506.81607025702
2019,Vic,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,29883.99707466593
2019,Vic,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,64025.40643
2019,Vic,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,57032.078199427175
2019,Vic,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,16957.521138490898
2019,Vic,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,0.37157
2019,Vic,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,166272.7723925673
2019,Vic,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,49438.3887387566
2019,Vic,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,64025.778000000006
2019,Vic,Total,C&D,Disposal,1040869.6466754001
2019,Vic,Total,C&D,Energy recovery,18661.345629600215
2019,Vic,Total,C&D,Recycling,6601900.239083815
2019,Vic,Total,C&I,Disposal,1669695.9316537608
2019,Vic,Total,C&I,Energy recovery,275130.8343702384
2019,Vic,Total,C&I,Recycling,2340788.270330407
2019,Vic,Total,MSW,Disposal,1385698.8920096934
2019,Vic,Total,MSW,Energy recovery,373707.0929403063
2019,Vic,Total,MSW,Recycling,1667117.255369192
2019,Vic,Total,Total,Disposal,4096264.4703388545
2019,Vic,Total,Total,Energy recovery,667499.272940145
2019,Vic,Total,Total,Recycling,10609805.764783414
2019,Vic,Unclassified materials,C&D,Disposal,0.0
2019,Vic,Unclassified materials,C&D,Recycling,0.0
2019,Vic,Unclassified materials,C&I,Disposal,0.0
2019,Vic,Unclassified materials,C&I,Recycling,0.0
2019,Vic,Unclassified materials,MSW,Disposal,0.0
2019,Vic,Unclassified materials,MSW,Recycling,0.0
2019,Vic,Unclassified materials,Total,Disposal,0.0
2019,Vic,Unclassified materials,Total,Recycling,0.0
2019,WA,Ash,C&I,Long-term storage,697034.4802414285
2019,WA,Ash,C&I,Recycling,2385933.168176227
2019,WA,Ash,Total,Long-term storage,697034.4802414285
2019,WA,Ash,Total,Recycling,2385933.168176227
2019,WA,Biosolids,C&I,Disposal,88532.80403605322
2019,WA,Biosolids,C&I,Recycling,398397.61816223955
2019,WA,Biosolids,Total,Disposal,88532.80403605322
2019,WA,Biosolids,Total,Recycling,398397.61816223955
2019,WA,Building and demolition materials,C&D,Disposal,418626.1938890984
2019,WA,Building and demolition materials,C&D,Recycling,4247420.0
2019,WA,Building and demolition materials,C&I,Disposal,116421.69646105947
2019,WA,Building and demolition materials,C&I,Recycling,54218.0
2019,WA,Building and demolition materials,MSW,Disposal,18194.321505513126
2019,WA,Building and demolition materials,MSW,Recycling,27788.0
2019,WA,Building and demolition materials,Total,Disposal,553242.211855671
2019,WA,Building and demolition materials,Total,Recycling,4329426.0
2019,WA,Glass,C&D,Disposal,608.7157628321411
2019,WA,Glass,C&D,Recycling,0.0
2019,WA,Glass,C&I,Disposal,21620.532872735705
2019,WA,Glass,C&I,Recycling,21268.0
2019,WA,Glass,MSW,Disposal,53403.73322613587
2019,WA,Glass,MSW,Recycling,105646.0
2019,WA,Glass,Total,Disposal,75632.98186170371
2019,WA,Glass,Total,Recycling,126914.0
2019,WA,Hazardous wastes,C&D,Disposal,40833.91298084651
2019,WA,Hazardous wastes,C&D,Energy recovery,0.0
2019,WA,Hazardous wastes,C&D,Recycling,8411.51046315349
2019,WA,Hazardous wastes,C&I,Disposal,767550.9061999815
2019,WA,Hazardous wastes,C&I,Energy recovery,100989.86124125132
2019,WA,Hazardous wastes,C&I,Recycling,1304414.6710782172
2019,WA,Hazardous wastes,Total,Disposal,808384.8191808279
2019,WA,Hazardous wastes,Total,Energy recovery,100989.86124125132
2019,WA,Hazardous wastes,Total,Recycling,1312826.1815413707
2019,WA,Metals,C&D,Disposal,10468.728545812437
2019,WA,Metals,C&D,Recycling,141026.0
2019,WA,Metals,C&I,Disposal,35828.05055718733
2019,WA,Metals,C&I,Recycling,917354.0
2019,WA,Metals,MSW,Disposal,45983.92834651387
2019,WA,Metals,MSW,Recycling,75464.27292111854
2019,WA,Metals,Total,Disposal,92280.70744951365
2019,WA,Metals,Total,Recycling,1133844.2729211184
2019,WA,Organics,C&D,Disposal,75880.57220524008
2019,WA,Organics,C&D,Energy recovery,3139.3563227448917
2019,WA,Organics,C&D,Recycling,17240.0
2019,WA,Organics,C&I,Disposal,598873.0755113362
2019,WA,Organics,C&I,Energy recovery,78876.5548421545
2019,WA,Organics,C&I,Recycling,167636.0
2019,WA,Organics,MSW,Disposal,977929.3555042371
2019,WA,Organics,MSW,Energy recovery,162665.524495763
2019,WA,Organics,MSW,Recycling,404423.4040281556
2019,WA,Organics,Total,Disposal,1652683.0032208133
2019,WA,Organics,Total,Energy recovery,244681.43566066236
2019,WA,Organics,Total,Recycling,589299.4040281556
2019,WA,Paper & cardboard,C&D,Disposal,13315.228197657369
2019,WA,Paper & cardboard,C&D,Energy recovery,1501.0084013398143
2019,WA,Paper & cardboard,C&D,Recycling,0.0
2019,WA,Paper & cardboard,C&I,Disposal,119210.83688545458
2019,WA,Paper & cardboard,C&I,Energy recovery,13438.482994027769
2019,WA,Paper & cardboard,C&I,Recycling,210568.0
2019,WA,Paper & cardboard,MSW,Disposal,117925.31250204766
2019,WA,Paper & cardboard,MSW,Energy recovery,13293.567497952345
2019,WA,Paper & cardboard,MSW,Recycling,196028.32305072603
2019,WA,Paper & cardboard,Total,Disposal,250451.3775851596
2019,WA,Paper & cardboard,Total,Energy recovery,28233.05889331993
2019,WA,Paper & cardboard,Total,Recycling,406596.32305072603
2019,WA,Plastics,C&D,Disposal,9844.714239173469
2019,WA,Plastics,C&D,Recycling,1116.0
2019,WA,Plastics,C&I,Disposal,147055.49401099092
2019,WA,Plastics,C&I,Recycling,13448.0
2019,WA,Plastics,MSW,Disposal,165043.29692183717
2019,WA,Plastics,MSW,Recycling,12246.0
2019,WA,Plastics,Total,Disposal,321943.50517200155
2019,WA,Plastics,Total,Recycling,26810.0
2019,WA,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,0.0
2019,WA,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,0.0
2019,WA,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2019,WA,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,57503.50087853581
2019,WA,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,6681.653901858877
2019,WA,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,8826.0
2019,WA,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,22607.507102445306
2019,WA,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,2626.8928975546964
2019,WA,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,1982.0
2019,WA,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,80111.00798098111
2019,WA,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,9308.546799413574
2019,WA,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,10808.0
2019,WA,Total,C&D,Disposal,490803.8667371939
2019,WA,Total,C&D,Energy recovery,3070.68656271226
2019,WA,Total,C&D,Recycling,2203401.0
2019,WA,Total,C&D,Waste reuse,0.0
2019,WA,Total,C&I,Disposal,797076.6494216319
2019,WA,Total,C&I,Energy recovery,59558.4143169639
2019,WA,Total,C&I,Recycling,696659.0
2019,WA,Total,C&I,Waste reuse,0.0
2019,WA,Total,MSW,Disposal,912122.7773566116
2019,WA,Total,MSW,Energy recovery,97253.22264338852
2019,WA,Total,MSW,Recycling,411789.0
2019,WA,Total,MSW,Waste reuse,4621.0
2019,WA,Total,Total,Disposal,2200003.2935154377
2019,WA,Total,Total,Energy recovery,159882.32352306467
2019,WA,Total,Total,Recycling,3311849.0
2019,WA,Total,Total,Waste reuse,4621.0
2019,WA,Unclassified materials,C&D,Recycling,0.0
2019,WA,Unclassified materials,C&I,Recycling,0.0
2019,WA,Unclassified materials,MSW,Recycling,0.0
2019,WA,Unclassified materials,MSW,Waste reuse,9242.0
2019,WA,Unclassified materials,Total,Recycling,0.0
2019,WA,Unclassified materials,Total,Waste reuse,4621.0
2020,ACT,Biosolids,C&I,Disposal,60556.64922644528
2020,ACT,Biosolids,C&I,Recycling,0.0
2020,ACT,Biosolids,Total,Disposal,60556.64922644528
2020,ACT,Biosolids,Total,Recycling,0.0
2020,ACT,Building and demolition materials,C&D,Disposal,95899.16891174743
2020,ACT,Building and demolition materials,C&D,Recycling,542953.6700435211
2020,ACT,Building and demolition materials,C&D,Waste reuse,267974.18
2020,ACT,Building and demolition materials,C&I,Disposal,13812.442221182679
2020,ACT,Building and demolition materials,C&I,Recycling,1620.0684465850404
2020,ACT,Building and demolition materials,MSW,Disposal,2955.5596671122516
2020,ACT,Building and demolition materials,MSW,Recycling,0.0
2020,ACT,Building and demolition materials,Total,Disposal,112667.17080004237
2020,ACT,Building and demolition materials,Total,Recycling,544573.7384901062
2020,ACT,Building and demolition materials,Total,Waste reuse,267974.18
2020,ACT,Glass,C&D,Disposal,44.193165397118634
2020,ACT,Glass,C&D,Recycling,1101.5008467395971
2020,ACT,Glass,C&I,Disposal,2315.4143426604464
2020,ACT,Glass,C&I,Recycling,20596.991455217958
2020,ACT,Glass,MSW,Disposal,4811.095081843255
2020,ACT,Glass,MSW,Recycling,15068.3973902212
2020,ACT,Glass,Total,Disposal,7170.70258990082
2020,ACT,Glass,Total,Recycling,36766.88969217875
2020,ACT,Hazardous wastes,C&D,Disposal,31756.291612807265
2020,ACT,Hazardous wastes,C&D,Energy recovery,0.0
2020,ACT,Hazardous wastes,C&D,Recycling,26.544547192739557
2020,ACT,Hazardous wastes,C&I,Disposal,35495.64139263159
2020,ACT,Hazardous wastes,C&I,Energy recovery,8850.2058180606
2020,ACT,Hazardous wastes,C&I,Recycling,24401.221621359724
2020,ACT,Hazardous wastes,Total,Disposal,67251.93300543886
2020,ACT,Hazardous wastes,Total,Energy recovery,8850.2058180606
2020,ACT,Hazardous wastes,Total,Recycling,24427.76616855246
2020,ACT,Metals,C&D,Disposal,754.8670413778102
2020,ACT,Metals,C&D,Recycling,4368.26372679942
2020,ACT,Metals,C&I,Disposal,2461.8359916482486
2020,ACT,Metals,C&I,Recycling,93064.41976815349
2020,ACT,Metals,MSW,Disposal,3674.806293669221
2020,ACT,Metals,MSW,Recycling,5140.499232593888
2020,ACT,Metals,Total,Disposal,6891.50932669528
2020,ACT,Metals,Total,Recycling,102573.1827275468
2020,ACT,Mining,C&I,Disposal,0.0
2020,ACT,Mining,C&I,Recycling,0.0
2020,ACT,Mining,C&I,Unknown,0.0
2020,ACT,Mining,Total,Disposal,0.0
2020,ACT,Mining,Total,Recycling,0.0
2020,ACT,Mining,Total,Unknown,0.0
2020,ACT,Organics,C&D,Disposal,33148.63801678753
2020,ACT,Organics,C&D,Energy recovery,2134.229708371511
2020,ACT,Organics,C&D,Recycling,85.61378982185343
2020,ACT,Organics,C&I,Disposal,51473.04359487579
2020,ACT,Organics,C&I,Energy recovery,20312.610182210738
2020,ACT,Organics,C&I,Recycling,4655.992878198806
2020,ACT,Organics,MSW,Disposal,77388.68070322051
2020,ACT,Organics,MSW,Energy recovery,49041.57924903731
2020,ACT,Organics,MSW,Recycling,286976.2960865781
2020,ACT,Organics,Total,Disposal,162010.36231488382
2020,ACT,Organics,Total,Energy recovery,71488.41913961957
2020,ACT,Organics,Total,Recycling,291717.90275459876
2020,ACT,Paper & cardboard,C&D,Disposal,1115.5088322847785
2020,ACT,Paper & cardboard,C&D,Energy recovery,437.2240059923627
2020,ACT,Paper & cardboard,C&D,Recycling,643.1248469314812
2020,ACT,Paper & cardboard,C&I,Disposal,13927.384130873987
2020,ACT,Paper & cardboard,C&I,Energy recovery,5458.842195111033
2020,ACT,Paper & cardboard,C&I,Recycling,12898.69483295046
2020,ACT,Paper & cardboard,MSW,Disposal,11676.103871265055
2020,ACT,Paper & cardboard,MSW,Energy recovery,4576.452253202929
2020,ACT,Paper & cardboard,MSW,Recycling,8772.40252752904
2020,ACT,Paper & cardboard,Total,Disposal,26718.99683442382
2020,ACT,Paper & cardboard,Total,Energy recovery,10472.518454306324
2020,ACT,Paper & cardboard,Total,Recycling,22314.22220741098
2020,ACT,Plastics,C&D,Disposal,1533.6222802675763
2020,ACT,Plastics,C&D,Recycling,81.15705391273642
2020,ACT,Plastics,C&I,Disposal,7881.389292850104
2020,ACT,Plastics,C&I,Recycling,1593.4439746383707
2020,ACT,Plastics,MSW,Disposal,14983.297371720393
2020,ACT,Plastics,MSW,Recycling,8158.377522444818
2020,ACT,Plastics,Total,Disposal,24398.308944838074
2020,ACT,Plastics,Total,Recycling,9832.978550995926
2020,ACT,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,383.04896309549144
2020,ACT,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,154.43548092351898
2020,ACT,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2020,ACT,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,4925.333970385986
2020,ACT,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,1985.7678618382818
2020,ACT,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,0.0
2020,ACT,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,4962.171191243844
2020,ACT,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,2000.6196809715211
2020,ACT,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,0.0
2020,ACT,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,10270.55412472532
2020,ACT,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,4140.823023733322
2020,ACT,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,0.0
2020,ACT,Total,C&D,Disposal,117782.21321867846
2020,ACT,Total,C&D,Energy recovery,1658.7743411016372
2020,ACT,Total,C&D,Recycling,274938.22757732886
2020,ACT,Total,C&D,Waste reuse,133987.09
2020,ACT,Total,C&I,Disposal,78559.062463868
2020,ACT,Total,C&I,Energy recovery,17600.915148054686
2020,ACT,Total,C&I,Recycling,73688.01440473917
2020,ACT,Total,C&I,Waste reuse,8945.45
2020,ACT,Total,MSW,Disposal,85837.13410515296
2020,ACT,Total,MSW,Energy recovery,31097.861558693105
2020,ACT,Total,MSW,Recycling,166532.38952275037
2020,ACT,Total,MSW,Waste reuse,6863.0
2020,ACT,Total,Total,Disposal,282178.40978769946
2020,ACT,Total,Total,Energy recovery,50357.551047849425
2020,ACT,Total,Total,Recycling,515158.6315048184
2020,ACT,Total,Total,Waste reuse,149795.54
2020,ACT,Unclassified materials,C&D,Disposal,1477.4850161144795
2020,ACT,Unclassified materials,C&D,Recycling,0.0
2020,ACT,Unclassified materials,C&I,Disposal,7498.740716828647
2020,ACT,Unclassified materials,C&I,Recycling,5.965327597966799
2020,ACT,Unclassified materials,C&I,Waste reuse,8945.45
2020,ACT,Unclassified materials,MSW,Disposal,4079.7602766886907
2020,ACT,Unclassified materials,MSW,Recycling,22.050469825581047
2020,ACT,Unclassified materials,MSW,Waste reuse,6863.0
2020,ACT,Unclassified materials,Total,Disposal,13055.986009631819
2020,ACT,Unclassified materials,Total,Recycling,28.015797423547845
2020,ACT,Unclassified materials,Total,Waste reuse,15808.45
2020,Australia,Mineral processing,C&I,Disposal,7157250.0
2020,Australia,Mineral processing,C&I,Long-term storage,80545110.0
2020,Australia,Mineral processing,Total,Disposal,7157250.0
2020,Australia,Mineral processing,Total,Long-term storage,80545110.0
2020,Australia,Mining,C&I,Disposal,1858990013.1916242
2020,Australia,Mining,C&I,Recycling,11808.16789534962
2020,Australia,Mining,C&I,Unknown,27441.59260137262
2020,Australia,Mining,Total,Disposal,1858990013.1916242
2020,Australia,Mining,Total,Recycling,11808.16789534962
2020,Australia,Mining,Total,Unknown,27441.59260137262
2020,Australia,Organic primary production,C&I,Recycling,5798485.62080499
2020,Australia,Organic primary production,C&I,Unknown,1160142.7949065426
2020,Australia,Organic primary production,C&I,Waste reuse,21659672.83898022
2020,Australia,Organic primary production,Total,Recycling,5798485.62080499
2020,Australia,Organic primary production,Total,Unknown,1160142.7949065426
2020,Australia,Organic primary production,Total,Waste reuse,21659672.83898022
2020,Australia,Organic processing,C&I,Disposal,1364844.4174450906
2020,Australia,Organic processing,C&I,Energy recovery,84716.69666384248
2020,Australia,Organic processing,C&I,Recycling,11344780.907532819
2020,Australia,Organic processing,C&I,Unknown,38969795.101927854
2020,Australia,Organic processing,C&I,Waste reuse,18657892.293456946
2020,Australia,Organic processing,Total,Disposal,1364844.4174450906
2020,Australia,Organic processing,Total,Energy recovery,84716.69666384248
2020,Australia,Organic processing,Total,Recycling,11344780.907532819
2020,Australia,Organic processing,Total,Unknown,38969795.101927854
2020,Australia,Organic processing,Total,Waste reuse,18657892.293456946
2020,NSW,Ash,C&I,Long-term storage,3811902.0206062496
2020,NSW,Ash,C&I,Recycling,5756355.861460601
2020,NSW,Ash,C&I,Waste reuse,7350000.0
2020,NSW,Ash,Total,Long-term storage,3811902.0206062496
2020,NSW,Ash,Total,Recycling,5756355.861460601
2020,NSW,Ash,Total,Waste reuse,7350000.0
2020,NSW,Biosolids,C&I,Disposal,0.0
2020,NSW,Biosolids,C&I,Recycling,1056253.2506770382
2020,NSW,Biosolids,Total,Disposal,0.0
2020,NSW,Biosolids,Total,Recycling,1056253.2506770382
2020,NSW,Building and demolition materials,C&D,Disposal,1604632.1558697175
2020,NSW,Building and demolition materials,C&D,Recycling,12991705.548756778
2020,NSW,Building and demolition materials,C&I,Disposal,314394.8793464051
